frame.number;eth.src;ip.src;eth.dst;ip.dst;_ws.col.Protocol;_ws.col.Info
221;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [ACK] Seq=198 Ack=41148 Win=465536 Len=0 TSval=806115 TSecr=806115
222;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
223;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [ACK] Seq=198 Ack=49340 Win=465536 Len=0 TSval=806115 TSecr=806115
224;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
225;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [ACK] Seq=198 Ack=57532 Win=465536 Len=0 TSval=806115 TSecr=806115
226;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
227;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [ACK] Seq=198 Ack=65724 Win=465536 Len=0 TSval=806115 TSecr=806115
228;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
229;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [ACK] Seq=198 Ack=73916 Win=465536 Len=0 TSval=806115 TSecr=806115
230;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
231;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [ACK] Seq=198 Ack=82108 Win=465536 Len=0 TSval=806115 TSecr=806115
232;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/csv)
233;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [ACK] Seq=198 Ack=89176 Win=465536 Len=0 TSval=806115 TSecr=806115
234;;127.0.0.1;;127.0.0.1;TCP;8080 → 45684 [FIN, ACK] Seq=89176 Ack=198 Win=44800 Len=0 TSval=806115 TSecr=806115
235;;127.0.0.1;;127.0.0.1;TCP;45684 → 8080 [FIN, ACK] Seq=198 Ack=89177 Win=465536 Len=0 TSval=806115 TSecr=806115
236;;127.0.0.1;;127.0.0.1;TCP;8080 → 45684 [ACK] Seq=89177 Ack=199 Win=44800 Len=0 TSval=806115 TSecr=806115
237;;127.0.0.1;;127.0.0.1;TCP;7687 → 41592 [PSH, ACK] Seq=1 Ack=1 Win=1382 Len=585 TSval=806141 TSecr=805837
238;;127.0.0.1;;127.0.0.1;TCP;41592 → 7687 [FIN, ACK] Seq=1 Ack=586 Win=377 Len=0 TSval=806141 TSecr=806141
239;;127.0.0.1;;127.0.0.1;TCP;7687 → 41592 [FIN, ACK] Seq=586 Ack=2 Win=1382 Len=0 TSval=806141 TSecr=806141
240;;127.0.0.1;;127.0.0.1;TCP;41592 → 7687 [ACK] Seq=2 Ack=587 Win=377 Len=0 TSval=806141 TSecr=806141
241;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=808664 TSecr=0 WS=128
242;;127.0.0.1;;127.0.0.1;TCP;8000 → 48472 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=808664 TSecr=808664 WS=128
243;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=808664 TSecr=808664
244;;127.0.0.1;;127.0.0.1;HTTP;GET / HTTP/1.1 
245;;127.0.0.1;;127.0.0.1;TCP;8000 → 48472 [ACK] Seq=1 Ack=456 Win=44800 Len=0 TSval=808664 TSecr=808664
246;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
247;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=18 Win=43776 Len=0 TSval=808664 TSecr=808664
248;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
249;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=56 Win=43776 Len=0 TSval=808664 TSecr=808664
250;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
251;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=93 Win=43776 Len=0 TSval=808664 TSecr=808664
252;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
253;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=118 Win=43776 Len=0 TSval=808664 TSecr=808664
254;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
255;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=140 Win=43776 Len=0 TSval=808664 TSecr=808664
256;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
257;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=186 Win=43776 Len=0 TSval=808664 TSecr=808664
258;;127.0.0.1;;127.0.0.1;TCP;[TCP segment of a reassembled PDU]
259;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=188 Win=43776 Len=0 TSval=808664 TSecr=808664
260;;127.0.0.1;;127.0.0.1;HTTP;HTTP/1.0 200 OK  (text/html)
261;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [ACK] Seq=456 Ack=4960 Win=174720 Len=0 TSval=808664 TSecr=808664
262;;127.0.0.1;;127.0.0.1;TCP;8000 → 48472 [FIN, ACK] Seq=4960 Ack=456 Win=44800 Len=0 TSval=808664 TSecr=808664
263;;127.0.0.1;;127.0.0.1;TCP;48472 → 8000 [FIN, ACK] Seq=456 Ack=4961 Win=174720 Len=0 TSval=808664 TSecr=808664
264;;127.0.0.1;;127.0.0.1;TCP;8000 → 48472 [ACK] Seq=4961 Ack=457 Win=44800 Len=0 TSval=808664 TSecr=808664
265;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x10a5 A ntp.ubuntu.com
266;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
267;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3d2a AAAA ntp.ubuntu.com
268;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
269;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x10a5 A ntp.ubuntu.com
270;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
271;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3d2a AAAA ntp.ubuntu.com
272;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
273;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd553 A ntp.ubuntu.com
274;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
275;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8f81 AAAA ntp.ubuntu.com
276;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
277;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd553 A ntp.ubuntu.com
278;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
279;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8f81 AAAA ntp.ubuntu.com
280;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
281;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0240 A ntp.ubuntu.com
282;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
283;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xaf01 AAAA ntp.ubuntu.com
284;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
285;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0240 A ntp.ubuntu.com
286;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
287;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xaf01 AAAA ntp.ubuntu.com
288;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
289;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfc24 A ntp.ubuntu.com
290;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
291;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7a4a AAAA ntp.ubuntu.com
292;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
293;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfc24 A ntp.ubuntu.com
294;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
295;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7a4a AAAA ntp.ubuntu.com
296;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
297;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x68aa A ntp.ubuntu.com
298;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
299;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc50d AAAA ntp.ubuntu.com
300;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
301;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x68aa A ntp.ubuntu.com
302;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
303;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc50d AAAA ntp.ubuntu.com
304;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
305;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xcb2f A ntp.ubuntu.com
306;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
307;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4154 AAAA ntp.ubuntu.com
308;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
309;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xcb2f A ntp.ubuntu.com
310;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
311;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x4154 AAAA ntp.ubuntu.com
312;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
313;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5317 A ntp.ubuntu.com
314;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
315;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf1dd AAAA ntp.ubuntu.com
316;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
317;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5317 A ntp.ubuntu.com
318;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
319;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf1dd AAAA ntp.ubuntu.com
320;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
321;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8b2e A ntp.ubuntu.com
322;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
323;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb581 AAAA ntp.ubuntu.com
324;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
